long,lat,group,region,subregion,polyname
-82.13922882080078,35.4030647277832,1939,north carolina,rutherford,"north carolina,rutherford"
-82.15641784667969,35.408790588378906,1939,north carolina,rutherford,"north carolina,rutherford"
-82.167877197265625,35.414520263671875,1939,north carolina,rutherford,"north carolina,rutherford"
-82.27101135253906,35.39733123779297,1939,north carolina,rutherford,"north carolina,rutherford"
-82.28820037841797,35.42598342895508,1939,north carolina,rutherford,"north carolina,rutherford"
-82.28820037841797,35.44316864013672,1939,north carolina,rutherford,"north carolina,rutherford"
-82.27674102783203,35.47754669189453,1939,north carolina,rutherford,"north carolina,rutherford"
-82.259552001953125,35.47754669189453,1939,north carolina,rutherford,"north carolina,rutherford"
-82.23663330078125,35.49473571777344,1939,north carolina,rutherford,"north carolina,rutherford"
-82.24236297607422,35.506195068359375,1939,north carolina,rutherford,"north carolina,rutherford"
-82.24236297607422,35.51192092895508,1939,north carolina,rutherford,"north carolina,rutherford"
-82.213714599609375,35.53483963012695,1939,north carolina,rutherford,"north carolina,rutherford"
-82.2079849243164,35.52911376953125,1939,north carolina,rutherford,"north carolina,rutherford"
-82.1907958984375,35.52911376953125,1939,north carolina,rutherford,"north carolina,rutherford"
-82.167877197265625,35.52338409423828,1939,north carolina,rutherford,"north carolina,rutherford"
-82.12776947021484,35.53483963012695,1939,north carolina,rutherford,"north carolina,rutherford"
-82.076202392578125,35.53483963012695,1939,north carolina,rutherford,"north carolina,rutherford"
-82.05329132080078,35.53483963012695,1939,north carolina,rutherford,"north carolina,rutherford"
-82.01317596435547,35.552032470703125,1939,north carolina,rutherford,"north carolina,rutherford"
-81.984527587890625,35.54057312011719,1939,north carolina,rutherford,"north carolina,rutherford"
-81.85274505615234,35.54057312011719,1939,north carolina,rutherford,"north carolina,rutherford"
-81.829833984375,35.58641052246094,1939,north carolina,rutherford,"north carolina,rutherford"
-81.77826690673828,35.59786605834961,1939,north carolina,rutherford,"north carolina,rutherford"
-81.76679992675781,35.615055084228516,1939,north carolina,rutherford,"north carolina,rutherford"
-81.74961853027344,35.620784759521484,1939,north carolina,rutherford,"north carolina,rutherford"
-81.73242950439453,35.60932922363281,1939,north carolina,rutherford,"north carolina,rutherford"
-81.69805145263672,35.58641052246094,1939,north carolina,rutherford,"north carolina,rutherford"
-78.62126922607422,35.23117446899414,1940,north carolina,sampson,"north carolina,sampson"
-78.592620849609375,35.254093170166016,1940,north carolina,sampson,"north carolina,sampson"
-78.55824279785156,35.2942008972168,1940,north carolina,sampson,"north carolina,sampson"
-78.54105377197266,35.30565643310547,1940,north carolina,sampson,"north carolina,sampson"
-78.500946044921875,35.254093170166016,1940,north carolina,sampson,"north carolina,sampson"
-78.43218994140625,35.24836349487305,1940,north carolina,sampson,"north carolina,sampson"
-78.30614471435547,35.28274154663086,1940,north carolina,sampson,"north carolina,sampson"
-78.28895568847656,35.26555252075195,1940,north carolina,sampson,"north carolina,sampson"
-78.25457763671875,35.23690414428711,1940,north carolina,sampson,"north carolina,sampson"
-78.24311828613281,35.22544479370117,1940,north carolina,sampson,"north carolina,sampson"
-78.16290283203125,35.19679641723633,1940,north carolina,sampson,"north carolina,sampson"
-78.16290283203125,35.18533706665039,1940,north carolina,sampson,"north carolina,sampson"
-78.1342544555664,34.916046142578125,1940,north carolina,sampson,"north carolina,sampson"
-78.1915512084961,34.73270034790039,1940,north carolina,sampson,"north carolina,sampson"
-78.11133575439453,34.70405578613281,1940,north carolina,sampson,"north carolina,sampson"
-78.1342544555664,34.686866760253906,1940,north carolina,sampson,"north carolina,sampson"
-78.16290283203125,34.66394805908203,1940,north carolina,sampson,"north carolina,sampson"
-78.1858139038086,34.63529968261719,1940,north carolina,sampson,"north carolina,sampson"
-78.21446990966797,34.58946228027344,1940,north carolina,sampson,"north carolina,sampson"
-78.24884796142578,34.560813903808594,1940,north carolina,sampson,"north carolina,sampson"
-78.2832260131836,34.595191955566406,1940,north carolina,sampson,"north carolina,sampson"
-78.317596435546875,34.641029357910156,1940,north carolina,sampson,"north carolina,sampson"
-78.32332611083984,34.66394805908203,1940,north carolina,sampson,"north carolina,sampson"
-78.33479309082031,34.686866760253906,1940,north carolina,sampson,"north carolina,sampson"
-78.34625244140625,34.69832229614258,1940,north carolina,sampson,"north carolina,sampson"
-78.363433837890625,34.709781646728516,1940,north carolina,sampson,"north carolina,sampson"
-78.38636016845703,34.74989318847656,1940,north carolina,sampson,"north carolina,sampson"
-78.4665756225586,34.83010482788086,1940,north carolina,sampson,"north carolina,sampson"
-78.4952163696289,34.847293853759766,1940,north carolina,sampson,"north carolina,sampson"
-78.52959442138672,34.88167190551758,1940,north carolina,sampson,"north carolina,sampson"
-78.5697021484375,34.921775817871094,1940,north carolina,sampson,"north carolina,sampson"
-78.592620849609375,34.94469451904297,1940,north carolina,sampson,"north carolina,sampson"
-78.62126922607422,34.956153869628906,1940,north carolina,sampson,"north carolina,sampson"
-78.64991760253906,34.961883544921875,1940,north carolina,sampson,"north carolina,sampson"
-78.661376953125,34.99053192138672,1940,north carolina,sampson,"north carolina,sampson"
-78.64991760253906,35.02490997314453,1940,north carolina,sampson,"north carolina,sampson"
-78.64991760253906,35.04209899902344,1940,north carolina,sampson,"north carolina,sampson"
-78.661376953125,35.05928421020508,1940,north carolina,sampson,"north carolina,sampson"
-78.661376953125,35.08220291137695,1940,north carolina,sampson,"north carolina,sampson"
-78.65564727783203,35.11085510253906,1940,north carolina,sampson,"north carolina,sampson"
-78.6441879272461,35.139503479003906,1940,north carolina,sampson,"north carolina,sampson"
-78.63272857666016,35.17961120605469,1940,north carolina,sampson,"north carolina,sampson"
-78.63272857666016,35.213985443115234,1940,north carolina,sampson,"north carolina,sampson"
-78.62126922607422,35.23117446899414,1940,north carolina,sampson,"north carolina,sampson"
-79.452056884765625,35.04209899902344,1941,north carolina,scotland,"north carolina,scotland"
-79.406219482421875,35.01918029785156,1941,north carolina,scotland,"north carolina,scotland"
-79.37757873535156,34.97907257080078,1941,north carolina,scotland,"north carolina,scotland"
-79.33746337890625,34.90459060668945,1941,north carolina,scotland,"north carolina,scotland"
-79.32027435302734,34.847293853759766,1941,north carolina,scotland,"north carolina,scotland"
-79.32601165771484,34.81291580200195,1941,north carolina,scotland,"north carolina,scotland"
-79.3088150024414,34.77280807495117,1941,north carolina,scotland,"north carolina,scotland"
-79.44632720947266,34.61811065673828,1941,north carolina,scotland,"north carolina,scotland"
-79.675506591796875,34.801456451416016,1941,north carolina,scotland,"north carolina,scotland"
-79.629669189453125,34.807186126708984,1941,north carolina,scotland,"north carolina,scotland"
-79.61248779296875,34.81864547729492,1941,north carolina,scotland,"north carolina,scotland"
-79.60102844238281,34.83010482788086,1941,north carolina,scotland,"north carolina,scotland"
-79.59529876708984,34.86448287963867,1941,north carolina,scotland,"north carolina,scotland"
-79.5494613647461,34.89885711669922,1941,north carolina,scotland,"north carolina,scotland"
-79.56092071533203,34.98480224609375,1941,north carolina,scotland,"north carolina,scotland"
-79.52081298828125,35.013450622558594,1941,north carolina,scotland,"north carolina,scotland"
-79.497894287109375,35.02490997314453,1941,north carolina,scotland,"north carolina,scotland"
-79.452056884765625,35.04209899902344,1941,north carolina,scotland,"north carolina,scotland"
-80.3057632446289,35.506195068359375,1942,north carolina,stanly,"north carolina,stanly"
-80.1797103881836,35.506195068359375,1942,north carolina,stanly,"north carolina,stanly"
-80.15106964111328,35.47754669189453,1942,north carolina,stanly,"north carolina,stanly"
-80.1224136352539,35.460357666015625,1942,north carolina,stanly,"north carolina,stanly"
-80.1224136352539,35.44890213012695,1942,north carolina,stanly,"north carolina,stanly"
-80.11669158935547,35.420249938964844,1942,north carolina,stanly,"north carolina,stanly"
-80.09950256347656,35.42598342895508,1942,north carolina,stanly,"north carolina,stanly"
-80.082305908203125,35.414520263671875,1942,north carolina,stanly,"north carolina,stanly"
-80.07085418701172,35.4030647277832,1942,north carolina,stanly,"north carolina,stanly"
-80.05366516113281,35.3916015625,1942,north carolina,stanly,"north carolina,stanly"
-80.06512451171875,35.368682861328125,1942,north carolina,stanly,"north carolina,stanly"
-80.0880355834961,35.3113899230957,1942,north carolina,stanly,"north carolina,stanly"
-80.0937728881836,35.27701187133789,1942,north carolina,stanly,"north carolina,stanly"
-80.0937728881836,35.254093170166016,1942,north carolina,stanly,"north carolina,stanly"
-80.07658386230469,35.22544479370117,1942,north carolina,stanly,"north carolina,stanly"
-80.06512451171875,35.213985443115234,1942,north carolina,stanly,"north carolina,stanly"
-80.06512451171875,35.17387771606445,1942,north carolina,stanly,"north carolina,stanly"
-80.07658386230469,35.15095901489258,1942,north carolina,stanly,"north carolina,stanly"
-80.09950256347656,35.162418365478516,1942,north carolina,stanly,"north carolina,stanly"
-80.1224136352539,35.17387771606445,1942,north carolina,stanly,"north carolina,stanly"
-80.13387298583984,35.19106674194336,1942,north carolina,stanly,"north carolina,stanly"
-80.13961029052734,35.19106674194336,1942,north carolina,stanly,"north carolina,stanly"
-80.15106964111328,35.18533706665039,1942,north carolina,stanly,"north carolina,stanly"
-80.15106964111328,35.17387771606445,1942,north carolina,stanly,"north carolina,stanly"
-80.16252136230469,35.17961120605469,1942,north carolina,stanly,"north carolina,stanly"
-80.173980712890625,35.17387771606445,1942,north carolina,stanly,"north carolina,stanly"
-80.173980712890625,35.168148040771484,1942,north carolina,stanly,"north carolina,stanly"
-80.16825103759766,35.15095901489258,1942,north carolina,stanly,"north carolina,stanly"
-80.19117736816406,35.15669250488281,1942,north carolina,stanly,"north carolina,stanly"
-80.20835876464844,35.168148040771484,1942,north carolina,stanly,"north carolina,stanly"
-80.219818115234375,35.162418365478516,1942,north carolina,stanly,"north carolina,stanly"
-80.23701477050781,35.168148040771484,1942,north carolina,stanly,"north carolina,stanly"
-80.25419616699219,35.17961120605469,1942,north carolina,stanly,"north carolina,stanly"
-80.265655517578125,35.208255767822266,1942,north carolina,stanly,"north carolina,stanly"
-80.30003356933594,35.19106674194336,1942,north carolina,stanly,"north carolina,stanly"
-80.3630599975586,35.17387771606445,1942,north carolina,stanly,"north carolina,stanly"
-80.38597869873047,35.17387771606445,1942,north carolina,stanly,"north carolina,stanly"
-80.403167724609375,35.17387771606445,1942,north carolina,stanly,"north carolina,stanly"
-80.42035675048828,35.17387771606445,1942,north carolina,stanly,"north carolina,stanly"
-80.44327545166016,35.168148040771484,1942,north carolina,stanly,"north carolina,stanly"
-80.46619415283203,35.17387771606445,1942,north carolina,stanly,"north carolina,stanly"
-80.47765350341797,35.17961120605469,1942,north carolina,stanly,"north carolina,stanly"
-80.51776123046875,35.19106674194336,1942,north carolina,stanly,"north carolina,stanly"
-80.3057632446289,35.506195068359375,1942,north carolina,stanly,"north carolina,stanly"
-80.0937728881836,36.54897689819336,1943,north carolina,stokes,"north carolina,stokes"
-80.03074645996094,36.54897689819336,1943,north carolina,stokes,"north carolina,stokes"
-80.0364761352539,36.24531173706055,1943,north carolina,stokes,"north carolina,stokes"
-80.44327545166016,36.25676727294922,1943,north carolina,stokes,"north carolina,stokes"
-80.44327545166016,36.55470657348633,1943,north carolina,stokes,"north carolina,stokes"
-80.0937728881836,36.54897689819336,1943,north carolina,stokes,"north carolina,stokes"
-80.88445281982422,36.56044006347656,1944,north carolina,surry,"north carolina,surry"
-80.8328857421875,36.56044006347656,1944,north carolina,surry,"north carolina,surry"
-80.59797668457031,36.56044006347656,1944,north carolina,surry,"north carolina,surry"
-80.44327545166016,36.55470657348633,1944,north carolina,surry,"north carolina,surry"
-80.44327545166016,36.25676727294922,1944,north carolina,surry,"north carolina,surry"
-80.44327545166016,36.233848571777344,1944,north carolina,surry,"north carolina,surry"
-80.471923828125,36.25676727294922,1944,north carolina,surry,"north carolina,surry"
-80.4891128540039,36.26249694824219,1944,north carolina,surry,"north carolina,surry"
-80.51203155517578,36.26249694824219,1944,north carolina,surry,"north carolina,surry"
-80.52922058105469,36.26249694824219,1944,north carolina,surry,"north carolina,surry"
-80.5406723022461,36.273956298828125,1944,north carolina,surry,"north carolina,surry"
-80.55213928222656,36.279685974121094,1944,north carolina,surry,"north carolina,surry"
-80.580780029296875,36.273956298828125,1944,north carolina,surry,"north carolina,surry"
-80.59797668457031,36.273956298828125,1944,north carolina,surry,"north carolina,surry"
-80.61515808105469,36.279685974121094,1944,north carolina,surry,"north carolina,surry"
-80.626617431640625,36.28541564941406,1944,north carolina,surry,"north carolina,surry"
-80.6380844116211,36.279685974121094,1944,north carolina,surry,"north carolina,surry"
-80.6667251586914,36.25676727294922,1944,north carolina,surry,"north carolina,surry"
-80.69538116455078,36.26823043823242,1944,north carolina,surry,"north carolina,surry"
-80.73548889160156,36.26823043823242,1944,north carolina,surry,"north carolina,surry"
-80.74694061279297,36.26823043823242,1944,north carolina,surry,"north carolina,surry"
-80.75267028808594,36.273956298828125,1944,north carolina,surry,"north carolina,surry"
-80.76985931396484,36.279685974121094,1944,north carolina,surry,"north carolina,surry"
-80.77559661865234,36.279685974121094,1944,north carolina,surry,"north carolina,surry"
-80.78704833984375,36.26823043823242,1944,north carolina,surry,"north carolina,surry"
-80.80423736572266,36.25676727294922,1944,north carolina,surry,"north carolina,surry"
-80.8328857421875,36.25676727294922,1944,north carolina,surry,"north carolina,surry"
-80.87872314453125,36.233848571777344,1944,north carolina,surry,"north carolina,surry"
-80.87872314453125,36.30260467529297,1944,north carolina,surry,"north carolina,surry"
-80.88445281982422,36.33125305175781,1944,north carolina,surry,"north carolina,surry"
-80.9016342163086,36.34844207763672,1944,north carolina,surry,"north carolina,surry"
-80.91883087158203,36.365631103515625,1944,north carolina,surry,"north carolina,surry"
-80.93601989746094,36.371360778808594,1944,north carolina,surry,"north carolina,surry"
-80.95320892333984,36.37709045410156,1944,north carolina,surry,"north carolina,surry"
-80.96466827392578,36.40000915527344,1944,north carolina,surry,"north carolina,surry"
-80.987579345703125,36.405738830566406,1944,north carolina,surry,"north carolina,surry"
-80.97039794921875,36.43438720703125,1944,north carolina,surry,"north carolina,surry"
-80.97039794921875,36.457305908203125,1944,north carolina,surry,"north carolina,surry"
-80.97039794921875,36.46876525878906,1944,north carolina,surry,"north carolina,surry"
-80.94747161865234,36.4859504699707,1944,north carolina,surry,"north carolina,surry"
-80.93029022216797,36.50886917114258,1944,north carolina,surry,"north carolina,surry"
-80.93601989746094,36.526058197021484,1944,north carolina,surry,"north carolina,surry"
-80.93029022216797,36.53752136230469,1944,north carolina,surry,"north carolina,surry"
-80.88445281982422,36.56044006347656,1944,north carolina,surry,"north carolina,surry"
-83.72059631347656,35.26555252075195,1945,north carolina,swain,"north carolina,swain"
-83.71485900878906,35.2942008972168,1945,north carolina,swain,"north carolina,swain"
-83.703399658203125,35.3113899230957,1945,north carolina,swain,"north carolina,swain"
-83.68048858642578,35.328575134277344,1945,north carolina,swain,"north carolina,swain"
-83.6575698852539,35.345767974853516,1945,north carolina,swain,"north carolina,swain"
-83.62318420410156,35.35722732543945,1945,north carolina,swain,"north carolina,swain"
-83.60600280761719,35.368682861328125,1945,north carolina,swain,"north carolina,swain"
-83.59454345703125,35.4030647277832,1945,north carolina,swain,"north carolina,swain"
-83.58881378173828,35.420249938964844,1945,north carolina,swain,"north carolina,swain"
-83.57734680175781,35.42598342895508,1945,north carolina,swain,"north carolina,swain"
-83.58308410644531,35.43743896484375,1945,north carolina,swain,"north carolina,swain"
-83.61173248291016,35.42598342895508,1945,north carolina,swain,"north carolina,swain"
-83.64611053466797,35.43743896484375,1945,north carolina,swain,"north carolina,swain"
-83.6575698852539,35.42598342895508,1945,north carolina,swain,"north carolina,swain"
-83.69767761230469,35.43743896484375,1945,north carolina,swain,"north carolina,swain"
-83.76643371582031,35.44890213012695,1945,north carolina,swain,"north carolina,swain"
-83.795074462890625,35.454627990722656,1945,north carolina,swain,"north carolina,swain"
-83.85810852050781,35.44890213012695,1945,north carolina,swain,"north carolina,swain"
-83.88101959228516,35.454627990722656,1945,north carolina,swain,"north carolina,swain"
-83.90966796875,35.454627990722656,1945,north carolina,swain,"north carolina,swain"
-83.9268569946289,35.44890213012695,1945,north carolina,swain,"north carolina,swain"
-83.94977569580078,35.460357666015625,1945,north carolina,swain,"north carolina,swain"
-83.89820861816406,35.49473571777344,1945,north carolina,swain,"north carolina,swain"
-83.840911865234375,35.52911376953125,1945,north carolina,swain,"north carolina,swain"
-83.78934478759766,35.54057312011719,1945,north carolina,swain,"north carolina,swain"
-83.73778533935547,35.56349182128906,1945,north carolina,swain,"north carolina,swain"
-83.68048858642578,35.574947357177734,1945,north carolina,swain,"north carolina,swain"
-83.6575698852539,35.574947357177734,1945,north carolina,swain,"north carolina,swain"
-83.59454345703125,35.56922149658203,1945,north carolina,swain,"north carolina,swain"
-83.51432800292969,35.55775833129883,1945,north carolina,swain,"north carolina,swain"
-83.49140930175781,35.56922149658203,1945,north carolina,swain,"north carolina,swain"
-83.45130920410156,35.59786605834961,1945,north carolina,swain,"north carolina,swain"
-83.42838287353516,35.620784759521484,1945,north carolina,swain,"north carolina,swain"
-83.39973449707031,35.62651443481445,1945,north carolina,swain,"north carolina,swain"
-83.37109375,35.64370346069336,1945,north carolina,swain,"north carolina,swain"
-83.35389709472656,35.65516662597656,1945,north carolina,swain,"north carolina,swain"
-83.32525634765625,35.666622161865234,1945,north carolina,swain,"north carolina,swain"
-83.296600341796875,35.666622161865234,1945,north carolina,swain,"north carolina,swain"
-83.2794189453125,35.67808151245117,1945,north carolina,swain,"north carolina,swain"
-83.2564926147461,35.70100021362305,1945,north carolina,swain,"north carolina,swain"
-83.23358154296875,35.68954086303711,1945,north carolina,swain,"north carolina,swain"
-83.2049331665039,35.68954086303711,1945,north carolina,swain,"north carolina,swain"
-83.18201446533203,35.68381118774414,1945,north carolina,swain,"north carolina,swain"
-83.187744140625,35.67808151245117,1945,north carolina,swain,"north carolina,swain"
-83.2049331665039,35.666622161865234,1945,north carolina,swain,"north carolina,swain"
-83.21065521240234,35.65516662597656,1945,north carolina,swain,"north carolina,swain"
-83.187744140625,35.63224792480469,1945,north carolina,swain,"north carolina,swain"
-83.187744140625,35.59786605834961,1945,north carolina,swain,"north carolina,swain"
-83.15909576416016,35.56922149658203,1945,north carolina,swain,"north carolina,swain"
-83.164825439453125,35.55775833129883,1945,north carolina,swain,"north carolina,swain"
-83.17054748535156,35.54057312011719,1945,north carolina,swain,"north carolina,swain"
-83.187744140625,35.52338409423828,1945,north carolina,swain,"north carolina,swain"
-83.21638488769531,35.52911376953125,1945,north carolina,swain,"north carolina,swain"
-83.33097839355469,35.47754669189453,1945,north carolina,swain,"north carolina,swain"
-83.35389709472656,35.47754669189453,1945,north carolina,swain,"north carolina,swain"
-83.35389709472656,35.42598342895508,1945,north carolina,swain,"north carolina,swain"
-83.33670806884766,35.3916015625,1945,north carolina,swain,"north carolina,swain"
-83.33097839355469,35.368682861328125,1945,north carolina,swain,"north carolina,swain"
-83.33670806884766,35.34003829956055,1945,north carolina,swain,"north carolina,swain"
-83.37681579589844,35.328575134277344,1945,north carolina,swain,"north carolina,swain"
-83.39400482177734,35.328575134277344,1945,north carolina,swain,"north carolina,swain"
-83.42838287353516,35.32284927368164,1945,north carolina,swain,"north carolina,swain"
-83.44557189941406,35.32284927368164,1945,north carolina,swain,"north carolina,swain"
-83.4742202758789,35.299930572509766,1945,north carolina,swain,"north carolina,swain"
-83.49713897705078,35.299930572509766,1945,north carolina,swain,"north carolina,swain"
-83.58881378173828,35.28274154663086,1945,north carolina,swain,"north carolina,swain"
-83.62892150878906,35.28847122192383,1945,north carolina,swain,"north carolina,swain"
-83.66902160644531,35.28274154663086,1945,north carolina,swain,"north carolina,swain"
-83.69194793701172,35.27701187133789,1945,north carolina,swain,"north carolina,swain"
-83.72059631347656,35.26555252075195,1945,north carolina,swain,"north carolina,swain"
-82.59186553955078,35.139503479003906,1946,north carolina,transylvania,"north carolina,transylvania"
-82.6434326171875,35.1280403137207,1946,north carolina,transylvania,"north carolina,transylvania"
-82.67207336425781,35.1280403137207,1946,north carolina,transylvania,"north carolina,transylvania"
-82.69499969482422,35.13377380371094,1946,north carolina,transylvania,"north carolina,transylvania"
-82.70072937011719,35.11658477783203,1946,north carolina,transylvania,"north carolina,transylvania"
-82.70072937011719,35.099395751953125,1946,north carolina,transylvania,"north carolina,transylvania"
-82.7522964477539,35.07647705078125,1946,north carolina,transylvania,"north carolina,transylvania"
-82.76948547363281,35.07074737548828,1946,north carolina,transylvania,"north carolina,transylvania"
-82.78667449951172,35.08220291137695,1946,north carolina,transylvania,"north carolina,transylvania"
-82.8038558959961,35.08220291137695,1946,north carolina,transylvania,"north carolina,transylvania"
-82.86688995361328,35.06501770019531,1946,north carolina,transylvania,"north carolina,transylvania"
-82.9872055053711,35.02490997314453,1946,north carolina,transylvania,"north carolina,transylvania"
-83.05023193359375,35.05928421020508,1946,north carolina,transylvania,"north carolina,transylvania"
-82.97574615478516,35.15095901489258,1946,north carolina,transylvania,"north carolina,transylvania"
-82.9872055053711,35.162418365478516,1946,north carolina,transylvania,"north carolina,transylvania"
-82.9872055053711,35.17387771606445,1946,north carolina,transylvania,"north carolina,transylvania"
-82.9872055053711,35.18533706665039,1946,north carolina,transylvania,"north carolina,transylvania"
-82.97574615478516,35.19679641723633,1946,north carolina,transylvania,"north carolina,transylvania"
-82.96428680419922,35.213985443115234,1946,north carolina,transylvania,"north carolina,transylvania"
-82.95283508300781,35.213985443115234,1946,north carolina,transylvania,"north carolina,transylvania"
-82.95283508300781,35.23690414428711,1946,north carolina,transylvania,"north carolina,transylvania"
-82.9299087524414,35.23117446899414,1946,north carolina,transylvania,"north carolina,transylvania"
-82.92417907714844,35.27128219604492,1946,north carolina,transylvania,"north carolina,transylvania"
-82.91844940185547,35.299930572509766,1946,north carolina,transylvania,"north carolina,transylvania"
-82.88407135009766,35.3113899230957,1946,north carolina,transylvania,"north carolina,transylvania"
-82.84969329833984,35.3113899230957,1946,north carolina,transylvania,"north carolina,transylvania"
-82.8382339477539,35.32284927368164,1946,north carolina,transylvania,"north carolina,transylvania"
-82.78667449951172,35.3916015625,1946,north carolina,transylvania,"north carolina,transylvania"
-82.7522964477539,35.420249938964844,1946,north carolina,transylvania,"north carolina,transylvania"
-82.6606216430664,35.33430862426758,1946,north carolina,transylvania,"north carolina,transylvania"
-82.63197326660156,35.30565643310547,1946,north carolina,transylvania,"north carolina,transylvania"
-82.620513916015625,35.27128219604492,1946,north carolina,transylvania,"north carolina,transylvania"
-82.60905456542969,35.24263381958008,1946,north carolina,transylvania,"north carolina,transylvania"
-82.59186553955078,35.139503479003906,1946,north carolina,transylvania,"north carolina,transylvania"
-76.146087646484375,35.70100021362305,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.16900634765625,35.69527053833008,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.16900634765625,35.6723518371582,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.2033920288086,35.620784759521484,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.21484375,35.60932922363281,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.26641082763672,35.59786605834961,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.3065185546875,35.615055084228516,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.31224822998047,35.69527053833008,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.398193359375,35.70100021362305,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.398193359375,35.798404693603516,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.35235595703125,35.867156982421875,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.375274658203125,35.912994384765625,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.375274658203125,35.92445373535156,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.34662628173828,35.92445373535156,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.31224822998047,35.93018341064453,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.30078887939453,35.9359130859375,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.283599853515625,35.958831787109375,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.2320327758789,35.97602081298828,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.146087646484375,35.98175048828125,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.07733917236328,35.98175048828125,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.0372314453125,35.97029113769531,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.02577209472656,35.958831787109375,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.054412841796875,35.94164276123047,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.0200424194336,35.93018341064453,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.03150177001953,35.88434600830078,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.060150146484375,35.87862014770508,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.07733917236328,35.872886657714844,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.07733917236328,35.861427307128906,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.054412841796875,35.84996795654297,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.0486831665039,35.80413055419922,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.0486831665039,35.79267501831055,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.08306884765625,35.78694534301758,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.09452056884766,35.77548599243164,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.09452056884766,35.7640266418457,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.060150146484375,35.752567291259766,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.0486831665039,35.7468376159668,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.054412841796875,35.72964859008789,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.04296112060547,35.69527053833008,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.054412841796875,35.67808151245117,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.105987548828125,35.69527053833008,1947,north carolina,tyrrell,"north carolina,tyrrell"
-76.146087646484375,35.70100021362305,1947,north carolina,tyrrell,"north carolina,tyrrell"
-80.32295989990234,34.81291580200195,1948,north carolina,union,"north carolina,union"
-80.5406723022461,34.81291580200195,1948,north carolina,union,"north carolina,union"
-80.78131866455078,34.81864547729492,1948,north carolina,union,"north carolina,union"
-80.77559661865234,34.92750930786133,1948,north carolina,union,"north carolina,union"
-80.86153411865234,35.02490997314453,1948,north carolina,union,"north carolina,union"
-80.78131866455078,35.02490997314453,1948,north carolina,union,"north carolina,union"
-80.5750503540039,35.19679641723633,1948,north carolina,union,"north carolina,union"
-80.51776123046875,35.19106674194336,1948,north carolina,union,"north carolina,union"
-80.47765350341797,35.17961120605469,1948,north carolina,union,"north carolina,union"
-80.46619415283203,35.17387771606445,1948,north carolina,union,"north carolina,union"
-80.44327545166016,35.168148040771484,1948,north carolina,union,"north carolina,union"
-80.42035675048828,35.17387771606445,1948,north carolina,union,"north carolina,union"
-80.403167724609375,35.17387771606445,1948,north carolina,union,"north carolina,union"
-80.38597869873047,35.17387771606445,1948,north carolina,union,"north carolina,union"
-80.3630599975586,35.17387771606445,1948,north carolina,union,"north carolina,union"
-80.30003356933594,35.19106674194336,1948,north carolina,union,"north carolina,union"
-80.32295989990234,34.81291580200195,1948,north carolina,union,"north carolina,union"
-78.317596435546875,36.53752136230469,1949,north carolina,vance,"north carolina,vance"
-78.2774887084961,36.31406784057617,1949,north carolina,vance,"north carolina,vance"
-78.2832260131836,36.2911491394043,1949,north carolina,vance,"north carolina,vance"
-78.317596435546875,36.25676727294922,1949,north carolina,vance,"north carolina,vance"
-78.33479309082031,36.22239303588867,1949,north carolina,vance,"north carolina,vance"
